activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,version
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r3i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r3i1p1f1/day/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r3i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r3i1p1f1/day/pr/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r3i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r3i1p1f1/day/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Amon/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/day/pr/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/day/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Amon/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Amon/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Amon/tasmin/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Amon/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/Amon/tasmin/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Amon/pr/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/Amon/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/day/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/day/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/day/tasmin/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/day/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/Omon/sos/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/day/pr/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/SImon/siconc/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/Omon/tos/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/day/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/day/tasmin/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/day/pr/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Omon/tos/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/SImon/siconc/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/day/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/day/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/day/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/day/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r3i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r3i1p1f1/day/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r1i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r1i1p1f1/day/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r1i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r1i1p1f1/day/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r1i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r1i1p1f1/day/tasmin/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Omon/tos/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/SImon/siconc/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Amon/pr/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp245,r1i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp245/r1i1p1f1/Amon/psl/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Omon/sos/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r3i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r3i1p1f1/Omon/sos/gn/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Amon/tasmin/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Amon/tasmax/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r2i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r2i1p1f1/Amon/tas/gr/v20201123/,20201123
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp370,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp370/r1i1p1f1/Amon/tas/gr/v20201123/,20201123
ScenarioMIP,AS-RCEC,TaiESM1,ssp245,r1i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp245/r1i1p1f1/Amon/pr/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp126,r1i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp126/r1i1p1f1/SImon/siconc/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp245,r1i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp245/r1i1p1f1/SImon/siconc/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp245,r1i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp245/r1i1p1f1/Amon/psl/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp126,r1i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp126/r1i1p1f1/Amon/psl/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp245,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp245/r1i1p1f1/Amon/tas/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp126,r1i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp126/r1i1p1f1/Amon/pr/gn/v20201124/,20201124
ScenarioMIP,AS-RCEC,TaiESM1,ssp126,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/AS-RCEC/TaiESM1/ssp126/r1i1p1f1/Amon/tas/gn/v20201124/,20201124
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Oday,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Oday/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Omon/sos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Omon/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/SImon/siconc/gn/v20201201/,20201201
ScenarioMIP,E3SM-Project,E3SM-1-1,ssp585,r1i1p1f1,Omon,sos,gr,gs://cmip6/CMIP6/ScenarioMIP/E3SM-Project/E3SM-1-1/ssp585/r1i1p1f1/Omon/sos/gr/v20201201/,20201201
ScenarioMIP,E3SM-Project,E3SM-1-1,ssp585,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP6/ScenarioMIP/E3SM-Project/E3SM-1-1/ssp585/r1i1p1f1/Omon/tos/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/SImon/siconc/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Omon/sos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Omon/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/SImon/siconc/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Omon/sos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Amon/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Amon/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Omon/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Amon/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Amon/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/Amon/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Amon/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Amon/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Amon/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Amon/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/Amon/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r1i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/day/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/day/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/day/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/day/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r2i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r2i1p1f1/day/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/day/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/day/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/day/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Omon/sos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/day/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/day/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/day/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/SImon/siconc/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/day/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Omon/sos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Amon/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Omon/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Amon/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Amon/tasmax/gr/v20201201/,20201201
